ID1,名前1,名前2,HP1,HP2,HP合計,余り
67,ランプータン,クミン,27,27,54,6
67,ランプータン,カシュー,27,39,66,2
67,ランプータン,ガスパチョ,27,37,64,0
67,ランプータン,ビシソワーズ,27,27,54,6
67,ランプータン,キッシュ,27,26,53,5
67,ランプータン,シェーブル,27,27,54,6
67,ランプータン,アルファルファ,27,38,65,1
67,ランプータン,デュオニソス,27,54,81,1
67,ランプータン,キャンディー,27,26,53,5
67,ランプータン,エピィ,27,57,84,4
67,ランプータン,アポロン,27,74,101,5
67,ランプータン,ヘスティア,27,25,52,4
67,ランプータン,レモン,27,27,54,6
67,ランプータン,ブカティーニ,27,42,69,5
67,ランプータン,カシス,27,73,100,4
67,ランプータン,チキータ,27,74,101,5
67,ランプータン,マスカット,27,27,54,6
67,ランプータン,バゲット,27,37,64,0
67,ランプータン,ブリオッシュ,27,60,87,7
67,ランプータン,ブレッツェル,27,71,98,2
67,ランプータン,ショコラ,27,56,83,3
67,ランプータン,ブラウニー,27,5,32,0
67,ランプータン,キャロット,27,60,87,7
67,ランプータン,コンポート,27,55,82,2
67,ランプータン,グリッシーニ,27,74,101,5
67,ランプータン,リディア,27,72,99,3
67,ランプータン,カイン,27,74,101,5
67,ランプータン,グレイ,27,73,100,4
67,ランプータン,レオンハルト,27,71,98,2
67,ランプータン,ハバティー,27,54,81,1
67,ランプータン,マルガリータ,27,72,99,3
67,ランプータン,マラスキーノ,27,74,101,5
67,ランプータン,アクアビット,27,69,96,0
67,ランプータン,ラ ターシュ,27,69,96,0
67,ランプータン,バランタイン,27,70,97,1
67,ランプータン,カミュ,27,73,100,4
67,ランプータン,クイーン,27,70,97,1
67,ランプータン,にせヒーロー,27,90,117,5
67,ランプータン,ココット,27,24,51,3
67,ランプータン,ゼウス,27,85,112,0
68,ドリアン,ヘーゼル,51,33,84,4
68,ドリアン,ガルバンゾー,51,30,81,1
68,ドリアン,チコリ,51,18,69,5
68,ドリアン,リーキ,51,30,81,1
68,ドリアン,アルテミス,51,49,100,4
68,ドリアン,ソーピニヨン,51,48,99,3
68,ドリアン,ピオーネ,51,46,97,1
68,ドリアン,セミヨン,51,36,87,7
68,ドリアン,ヘパイストス,51,49,100,4
68,ドリアン,エシャロット,51,46,97,1
68,ドリアン,アテナ,51,66,117,5
68,ドリアン,ジェラート,51,49,100,4
68,ドリアン,フェットチーネ,51,67,118,6
68,ドリアン,マフィン,51,15,66,2
68,ドリアン,ミモザ,51,66,117,5
68,ドリアン,シフォン,51,62,113,1
68,ドリアン,シュガー,51,49,100,4
68,ドリアン,オレガノ,51,65,116,4
68,ドリアン,サフラン,51,64,115,3
68,ドリアン,エストラゴン,51,66,117,5
68,ドリアン,フリオニール,51,67,118,6
68,ドリアン,マリボー,51,66,117,5
68,ドリアン,ラクレット,51,36,87,7
68,ドリアン,エダム,51,48,99,3
68,ドリアン,ブリー,51,29,80,0
68,ドリアン,プリンス,51,100,151,7
68,ドリアン,せいめいたい,51,500,551,7
68,ドリアン,ヴィーナス,51,82,133,5
69,マスカット,しゅじんこう,27,90,117,5
69,マスカット,クミン,27,27,54,6
69,マスカット,カシュー,27,39,66,2
69,マスカット,ガスパチョ,27,37,64,0
69,マスカット,ビシソワーズ,27,27,54,6
69,マスカット,キッシュ,27,26,53,5
69,マスカット,シェーブル,27,27,54,6
69,マスカット,アルファルファ,27,38,65,1
69,マスカット,デュオニソス,27,54,81,1
69,マスカット,キャンディー,27,26,53,5
69,マスカット,エピィ,27,57,84,4
69,マスカット,アポロン,27,74,101,5
69,マスカット,ヘスティア,27,25,52,4
69,マスカット,レモン,27,27,54,6
69,マスカット,ブカティーニ,27,42,69,5
69,マスカット,カシス,27,73,100,4
69,マスカット,チキータ,27,74,101,5
69,マスカット,ランプータン,27,27,54,6
69,マスカット,バゲット,27,37,64,0
69,マスカット,ブリオッシュ,27,60,87,7
69,マスカット,ブレッツェル,27,71,98,2
69,マスカット,ショコラ,27,56,83,3
69,マスカット,ブラウニー,27,5,32,0
69,マスカット,キャロット,27,60,87,7
69,マスカット,コンポート,27,55,82,2
69,マスカット,グリッシーニ,27,74,101,5
69,マスカット,リディア,27,72,99,3
69,マスカット,カイン,27,74,101,5
69,マスカット,グレイ,27,73,100,4
69,マスカット,レオンハルト,27,71,98,2
69,マスカット,ハバティー,27,54,81,1
69,マスカット,マルガリータ,27,72,99,3
69,マスカット,マラスキーノ,27,74,101,5
69,マスカット,アクアビット,27,69,96,0
69,マスカット,ラ ターシュ,27,69,96,0
69,マスカット,バランタイン,27,70,97,1
69,マスカット,カミュ,27,73,100,4
69,マスカット,クイーン,27,70,97,1
69,マスカット,にせヒーロー,27,90,117,5
69,マスカット,ココット,27,24,51,3
69,マスカット,ゼウス,27,85,112,0
70,マンゴスチン,クミン,85,27,112,0
70,マンゴスチン,ヘーゼル,85,33,118,6
70,マンゴスチン,ガルバンゾー,85,30,115,3
70,マンゴスチン,ビシソワーズ,85,27,112,0
70,マンゴスチン,シェーブル,85,27,112,0
70,マンゴスチン,チコリ,85,18,103,7
70,マンゴスチン,リーキ,85,30,115,3
70,マンゴスチン,アルテミス,85,49,134,6
70,マンゴスチン,ソーピニヨン,85,48,133,5
70,マンゴスチン,ピオーネ,85,46,131,3
70,マンゴスチン,ヘパイストス,85,49,134,6
70,マンゴスチン,エシャロット,85,46,131,3
70,マンゴスチン,アテナ,85,66,151,7
70,マンゴスチン,ジェラート,85,49,134,6
70,マンゴスチン,レモン,85,27,112,0
70,マンゴスチン,ランプータン,85,27,112,0
70,マンゴスチン,マスカット,85,27,112,0
70,マンゴスチン,ブリオッシュ,85,60,145,1
70,マンゴスチン,マフィン,85,15,100,4
70,マンゴスチン,ミモザ,85,66,151,7
70,マンゴスチン,シフォン,85,62,147,3
70,マンゴスチン,キャロット,85,60,145,1
70,マンゴスチン,シュガー,85,49,134,6
70,マンゴスチン,オレガノ,85,65,150,6
70,マンゴスチン,サフラン,85,64,149,5
70,マンゴスチン,エストラゴン,85,66,151,7
70,マンゴスチン,マリボー,85,66,151,7
70,マンゴスチン,エダム,85,48,133,5
70,マンゴスチン,ブリー,85,29,114,2
70,マンゴスチン,ヴィーナス,85,82,167,7
71,バタール,ヘーゼル,99,33,132,4
71,バタール,ガルバンゾー,99,30,129,1
71,バタール,チコリ,99,18,117,5
71,バタール,リーキ,99,30,129,1
71,バタール,アルテミス,99,49,148,4
71,バタール,ソーピニヨン,99,48,147,3
71,バタール,ピオーネ,99,46,145,1
71,バタール,セミヨン,99,36,135,7
71,バタール,ヘパイストス,99,49,148,4
71,バタール,エシャロット,99,46,145,1
71,バタール,アテナ,99,66,165,5
71,バタール,ジェラート,99,49,148,4
71,バタール,フェットチーネ,99,67,166,6
71,バタール,マフィン,99,15,114,2
71,バタール,ミモザ,99,66,165,5
71,バタール,シフォン,99,62,161,1
71,バタール,シュガー,99,49,148,4
71,バタール,オレガノ,99,65,164,4
71,バタール,サフラン,99,64,163,3
71,バタール,エストラゴン,99,66,165,5
71,バタール,フリオニール,99,67,166,6
71,バタール,マリボー,99,66,165,5
71,バタール,ラクレット,99,36,135,7
71,バタール,エダム,99,48,147,3
71,バタール,ブリー,99,29,128,0
71,バタール,プリンス,99,100,199,7
71,バタール,せいめいたい,99,500,599,7
71,バタール,ヴィーナス,99,82,181,5
72,バゲット,クミン,37,27,64,0
72,バゲット,ヘーゼル,37,33,70,6
72,バゲット,ガルバンゾー,37,30,67,3
72,バゲット,ビシソワーズ,37,27,64,0
72,バゲット,シェーブル,37,27,64,0
72,バゲット,チコリ,37,18,55,7
72,バゲット,リーキ,37,30,67,3
72,バゲット,アルテミス,37,49,86,6
72,バゲット,ソーピニヨン,37,48,85,5
72,バゲット,ピオーネ,37,46,83,3
72,バゲット,ヘパイストス,37,49,86,6
72,バゲット,エシャロット,37,46,83,3
72,バゲット,アテナ,37,66,103,7
72,バゲット,ジェラート,37,49,86,6
72,バゲット,レモン,37,27,64,0
72,バゲット,ランプータン,37,27,64,0
72,バゲット,マスカット,37,27,64,0
72,バゲット,ブリオッシュ,37,60,97,1
72,バゲット,マフィン,37,15,52,4
72,バゲット,ミモザ,37,66,103,7
72,バゲット,シフォン,37,62,99,3
72,バゲット,キャロット,37,60,97,1
72,バゲット,シュガー,37,49,86,6
72,バゲット,オレガノ,37,65,102,6
72,バゲット,サフラン,37,64,101,5
72,バゲット,エストラゴン,37,66,103,7
72,バゲット,マリボー,37,66,103,7
72,バゲット,エダム,37,48,85,5
72,バゲット,ブリー,37,29,66,2
72,バゲット,ヴィーナス,37,82,119,7
73,ブリオッシュ,しゅじんこう,60,90,150,6
73,ブリオッシュ,クミン,60,27,87,7
73,ブリオッシュ,カシュー,60,39,99,3
73,ブリオッシュ,ガスパチョ,60,37,97,1
73,ブリオッシュ,ビシソワーズ,60,27,87,7
73,ブリオッシュ,キッシュ,60,26,86,6
73,ブリオッシュ,シェーブル,60,27,87,7
73,ブリオッシュ,アルファルファ,60,38,98,2
73,ブリオッシュ,デュオニソス,60,54,114,2
73,ブリオッシュ,キャンディー,60,26,86,6
73,ブリオッシュ,セミヨン,60,36,96,0
73,ブリオッシュ,エピィ,60,57,117,5
73,ブリオッシュ,アポロン,60,74,134,6
73,ブリオッシュ,ヘスティア,60,25,85,5
73,ブリオッシュ,レモン,60,27,87,7
73,ブリオッシュ,ブカティーニ,60,42,102,6
73,ブリオッシュ,カシス,60,73,133,5
73,ブリオッシュ,チキータ,60,74,134,6
73,ブリオッシュ,ランプータン,60,27,87,7
73,ブリオッシュ,マスカット,60,27,87,7
73,ブリオッシュ,バゲット,60,37,97,1
73,ブリオッシュ,ブレッツェル,60,71,131,3
73,ブリオッシュ,ショコラ,60,56,116,4
73,ブリオッシュ,ブラウニー,60,5,65,1
73,ブリオッシュ,コンポート,60,55,115,3
73,ブリオッシュ,グリッシーニ,60,74,134,6
73,ブリオッシュ,リディア,60,72,132,4
73,ブリオッシュ,カイン,60,74,134,6
73,ブリオッシュ,グレイ,60,73,133,5
73,ブリオッシュ,レオンハルト,60,71,131,3
73,ブリオッシュ,ハバティー,60,54,114,2
73,ブリオッシュ,ラクレット,60,36,96,0
73,ブリオッシュ,マルガリータ,60,72,132,4
73,ブリオッシュ,マラスキーノ,60,74,134,6
73,ブリオッシュ,アクアビット,60,69,129,1
73,ブリオッシュ,ラ ターシュ,60,69,129,1
73,ブリオッシュ,バランタイン,60,70,130,2
73,ブリオッシュ,カミュ,60,73,133,5
73,ブリオッシュ,クイーン,60,70,130,2
73,ブリオッシュ,プリンス,60,100,160,0
73,ブリオッシュ,にせヒーロー,60,90,150,6
73,ブリオッシュ,せいめいたい,60,500,560,0
73,ブリオッシュ,ココット,60,24,84,4
73,ブリオッシュ,ゼウス,60,85,145,1
74,バトウラ,しゅじんこう,55,90,145,1
74,バトウラ,クミン,55,27,82,2
74,バトウラ,ガルバンゾー,55,30,85,5
74,バトウラ,ビシソワーズ,55,27,82,2
74,バトウラ,キッシュ,55,26,81,1
74,バトウラ,シェーブル,55,27,82,2
74,バトウラ,リーキ,55,30,85,5
74,バトウラ,キャンディー,55,26,81,1
74,バトウラ,ソーピニヨン,55,48,103,7
74,バトウラ,ピオーネ,55,46,101,5
74,バトウラ,エシャロット,55,46,101,5
74,バトウラ,エピィ,55,57,112,0
74,バトウラ,アポロン,55,74,129,1
74,バトウラ,ヘスティア,55,25,80,0
74,バトウラ,レモン,55,27,82,2
74,バトウラ,ブカティーニ,55,42,97,1
74,バトウラ,カシス,55,73,128,0
74,バトウラ,チキータ,55,74,129,1
74,バトウラ,ランプータン,55,27,82,2
74,バトウラ,マスカット,55,27,82,2
74,バトウラ,ブリオッシュ,55,60,115,3
74,バトウラ,マフィン,55,15,70,6
74,バトウラ,シフォン,55,62,117,5
74,バトウラ,キャロット,55,60,115,3
74,バトウラ,グリッシーニ,55,74,129,1
74,バトウラ,サフラン,55,64,119,7
74,バトウラ,カイン,55,74,129,1
74,バトウラ,グレイ,55,73,128,0
74,バトウラ,エダム,55,48,103,7
74,バトウラ,ブリー,55,29,84,4
74,バトウラ,マラスキーノ,55,74,129,1
74,バトウラ,カミュ,55,73,128,0
74,バトウラ,にせヒーロー,55,90,145,1
75,ブレッツェル,しゅじんこう,71,90,161,1
75,ブレッツェル,クミン,71,27,98,2
75,ブレッツェル,ガルバンゾー,71,30,101,5
75,ブレッツェル,ビシソワーズ,71,27,98,2
75,ブレッツェル,キッシュ,71,26,97,1
75,ブレッツェル,シェーブル,71,27,98,2
75,ブレッツェル,リーキ,71,30,101,5
75,ブレッツェル,キャンディー,71,26,97,1
75,ブレッツェル,ソーピニヨン,71,48,119,7
75,ブレッツェル,ピオーネ,71,46,117,5
75,ブレッツェル,エシャロット,71,46,117,5
75,ブレッツェル,エピィ,71,57,128,0
75,ブレッツェル,アポロン,71,74,145,1
75,ブレッツェル,ヘスティア,71,25,96,0
75,ブレッツェル,レモン,71,27,98,2
75,ブレッツェル,ブカティーニ,71,42,113,1
75,ブレッツェル,カシス,71,73,144,0
75,ブレッツェル,チキータ,71,74,145,1
75,ブレッツェル,ランプータン,71,27,98,2
75,ブレッツェル,マスカット,71,27,98,2
75,ブレッツェル,ブリオッシュ,71,60,131,3
75,ブレッツェル,マフィン,71,15,86,6
75,ブレッツェル,シフォン,71,62,133,5
75,ブレッツェル,キャロット,71,60,131,3
75,ブレッツェル,グリッシーニ,71,74,145,1
75,ブレッツェル,サフラン,71,64,135,7
75,ブレッツェル,カイン,71,74,145,1
75,ブレッツェル,グレイ,71,73,144,0
75,ブレッツェル,エダム,71,48,119,7
75,ブレッツェル,ブリー,71,29,100,4
75,ブレッツェル,マラスキーノ,71,74,145,1
75,ブレッツェル,カミュ,71,73,144,0
75,ブレッツェル,にせヒーロー,71,90,161,1
76,マフィン,ヘーゼル,15,33,48,0
76,マフィン,カシュー,15,39,54,6
76,マフィン,ガスパチョ,15,37,52,4
76,マフィン,チコリ,15,18,33,1
76,マフィン,アルファルファ,15,38,53,5
76,マフィン,デュオニソス,15,54,69,5
76,マフィン,アルテミス,15,49,64,0
76,マフィン,セミヨン,15,36,51,3
76,マフィン,ヘパイストス,15,49,64,0
76,マフィン,アテナ,15,66,81,1
76,マフィン,ジェラート,15,49,64,0
76,マフィン,フェットチーネ,15,67,82,2
76,マフィン,バゲット,15,37,52,4
76,マフィン,ブレッツェル,15,71,86,6
76,マフィン,ミモザ,15,66,81,1
76,マフィン,ショコラ,15,56,71,7
76,マフィン,ブラウニー,15,5,20,4
76,マフィン,コンポート,15,55,70,6
76,マフィン,シュガー,15,49,64,0
76,マフィン,オレガノ,15,65,80,0
76,マフィン,エストラゴン,15,66,81,1
76,マフィン,リディア,15,72,87,7
76,マフィン,レオンハルト,15,71,86,6
76,マフィン,フリオニール,15,67,82,2
76,マフィン,ハバティー,15,54,69,5
76,マフィン,マリボー,15,66,81,1
76,マフィン,ラクレット,15,36,51,3
76,マフィン,マルガリータ,15,72,87,7
76,マフィン,アクアビット,15,69,84,4
76,マフィン,ラ ターシュ,15,69,84,4
76,マフィン,バランタイン,15,70,85,5
76,マフィン,クイーン,15,70,85,5
76,マフィン,プリンス,15,100,115,3
76,マフィン,せいめいたい,15,500,515,3
76,マフィン,ココット,15,24,39,7
76,マフィン,ヴィーナス,15,82,97,1
76,マフィン,ゼウス,15,85,100,4
77,ベーグル,しゅじんこう,91,90,181,5
77,ベーグル,クミン,91,27,118,6
77,ベーグル,カシュー,91,39,130,2
77,ベーグル,ガスパチョ,91,37,128,0
77,ベーグル,ビシソワーズ,91,27,118,6
77,ベーグル,キッシュ,91,26,117,5
77,ベーグル,シェーブル,91,27,118,6
77,ベーグル,アルファルファ,91,38,129,1
77,ベーグル,デュオニソス,91,54,145,1
77,ベーグル,キャンディー,91,26,117,5
77,ベーグル,エピィ,91,57,148,4
77,ベーグル,アポロン,91,74,165,5
77,ベーグル,ヘスティア,91,25,116,4
77,ベーグル,レモン,91,27,118,6
77,ベーグル,ブカティーニ,91,42,133,5
77,ベーグル,カシス,91,73,164,4
77,ベーグル,チキータ,91,74,165,5
77,ベーグル,ランプータン,91,27,118,6
77,ベーグル,マスカット,91,27,118,6
77,ベーグル,バゲット,91,37,128,0
77,ベーグル,ブリオッシュ,91,60,151,7
77,ベーグル,ブレッツェル,91,71,162,2
77,ベーグル,ショコラ,91,56,147,3
77,ベーグル,ブラウニー,91,5,96,0
77,ベーグル,キャロット,91,60,151,7
77,ベーグル,コンポート,91,55,146,2
77,ベーグル,グリッシーニ,91,74,165,5
77,ベーグル,リディア,91,72,163,3
77,ベーグル,カイン,91,74,165,5
77,ベーグル,グレイ,91,73,164,4
77,ベーグル,レオンハルト,91,71,162,2
77,ベーグル,ハバティー,91,54,145,1
77,ベーグル,マルガリータ,91,72,163,3
77,ベーグル,マラスキーノ,91,74,165,5
77,ベーグル,アクアビット,91,69,160,0
77,ベーグル,ラ ターシュ,91,69,160,0
77,ベーグル,バランタイン,91,70,161,1
77,ベーグル,カミュ,91,73,164,4
77,ベーグル,クイーン,91,70,161,1
77,ベーグル,にせヒーロー,91,90,181,5
77,ベーグル,ココット,91,24,115,3
77,ベーグル,ゼウス,91,85,176,0
78,ミモザ,ヘーゼル,66,33,99,3
78,ミモザ,ガルバンゾー,66,30,96,0
78,ミモザ,ガスパチョ,66,37,103,7
78,ミモザ,チコリ,66,18,84,4
78,ミモザ,リーキ,66,30,96,0
78,ミモザ,アルテミス,66,49,115,3
78,ミモザ,ソーピニヨン,66,48,114,2
78,ミモザ,ピオーネ,66,46,112,0
78,ミモザ,セミヨン,66,36,102,6
78,ミモザ,ヘパイストス,66,49,115,3
78,ミモザ,エシャロット,66,46,112,0
78,ミモザ,アテナ,66,66,132,4
78,ミモザ,ジェラート,66,49,115,3
78,ミモザ,フェットチーネ,66,67,133,5
78,ミモザ,バゲット,66,37,103,7
78,ミモザ,マフィン,66,15,81,1
78,ミモザ,シフォン,66,62,128,0
78,ミモザ,ブラウニー,66,5,71,7
78,ミモザ,シュガー,66,49,115,3
78,ミモザ,オレガノ,66,65,131,3
78,ミモザ,サフラン,66,64,130,2
78,ミモザ,エストラゴン,66,66,132,4
78,ミモザ,フリオニール,66,67,133,5
78,ミモザ,マリボー,66,66,132,4
78,ミモザ,ラクレット,66,36,102,6
78,ミモザ,エダム,66,48,114,2
78,ミモザ,アクアビット,66,69,135,7
78,ミモザ,ラ ターシュ,66,69,135,7
78,ミモザ,プリンス,66,100,166,6
78,ミモザ,せいめいたい,66,500,566,6
78,ミモザ,ヴィーナス,66,82,148,4
78,ミモザ,ゼウス,66,85,151,7
79,ショコラ,しゅじんこう,56,90,146,2
79,ショコラ,クミン,56,27,83,3
79,ショコラ,ガルバンゾー,56,30,86,6
79,ショコラ,ビシソワーズ,56,27,83,3
79,ショコラ,キッシュ,56,26,82,2
79,ショコラ,シェーブル,56,27,83,3
79,ショコラ,リーキ,56,30,86,6
79,ショコラ,キャンディー,56,26,82,2
79,ショコラ,ピオーネ,56,46,102,6
79,ショコラ,エシャロット,56,46,102,6
79,ショコラ,エピィ,56,57,113,1
79,ショコラ,アポロン,56,74,130,2
79,ショコラ,ヘスティア,56,25,81,1
79,ショコラ,レモン,56,27,83,3
79,ショコラ,ブカティーニ,56,42,98,2
79,ショコラ,カシス,56,73,129,1
79,ショコラ,チキータ,56,74,130,2
79,ショコラ,ランプータン,56,27,83,3
79,ショコラ,マスカット,56,27,83,3
79,ショコラ,ブリオッシュ,56,60,116,4
79,ショコラ,マフィン,56,15,71,7
79,ショコラ,シフォン,56,62,118,6
79,ショコラ,キャロット,56,60,116,4
79,ショコラ,グリッシーニ,56,74,130,2
79,ショコラ,リディア,56,72,128,0
79,ショコラ,カイン,56,74,130,2
79,ショコラ,グレイ,56,73,129,1
79,ショコラ,ブリー,56,29,85,5
79,ショコラ,マルガリータ,56,72,128,0
79,ショコラ,マラスキーノ,56,74,130,2
79,ショコラ,カミュ,56,73,129,1
79,ショコラ,にせヒーロー,56,90,146,2
79,ショコラ,ココット,56,24,80,0
80,プラリネ,しゅじんこう,87,90,177,1
80,プラリネ,クミン,87,27,114,2
80,プラリネ,ガルバンゾー,87,30,117,5
80,プラリネ,ビシソワーズ,87,27,114,2
80,プラリネ,キッシュ,87,26,113,1
80,プラリネ,シェーブル,87,27,114,2
80,プラリネ,リーキ,87,30,117,5
80,プラリネ,キャンディー,87,26,113,1
80,プラリネ,ソーピニヨン,87,48,135,7
80,プラリネ,ピオーネ,87,46,133,5
80,プラリネ,エシャロット,87,46,133,5
80,プラリネ,エピィ,87,57,144,0
80,プラリネ,アポロン,87,74,161,1
80,プラリネ,ヘスティア,87,25,112,0
80,プラリネ,レモン,87,27,114,2
80,プラリネ,ブカティーニ,87,42,129,1
80,プラリネ,カシス,87,73,160,0
80,プラリネ,チキータ,87,74,161,1
80,プラリネ,ランプータン,87,27,114,2
80,プラリネ,マスカット,87,27,114,2
80,プラリネ,ブリオッシュ,87,60,147,3
80,プラリネ,マフィン,87,15,102,6
80,プラリネ,シフォン,87,62,149,5
80,プラリネ,キャロット,87,60,147,3
80,プラリネ,グリッシーニ,87,74,161,1
80,プラリネ,サフラン,87,64,151,7
80,プラリネ,カイン,87,74,161,1
80,プラリネ,グレイ,87,73,160,0
80,プラリネ,エダム,87,48,135,7
80,プラリネ,ブリー,87,29,116,4
80,プラリネ,マラスキーノ,87,74,161,1
80,プラリネ,カミュ,87,73,160,0
80,プラリネ,にせヒーロー,87,90,177,1
81,ブラマンジェ,ヘーゼル,81,33,114,2
81,ブラマンジェ,ガスパチョ,81,37,118,6
81,ブラマンジェ,チコリ,81,18,99,3
81,ブラマンジェ,アルファルファ,81,38,119,7
81,ブラマンジェ,デュオニソス,81,54,135,7
81,ブラマンジェ,アルテミス,81,49,130,2
81,ブラマンジェ,ソーピニヨン,81,48,129,1
81,ブラマンジェ,セミヨン,81,36,117,5
81,ブラマンジェ,ヘパイストス,81,49,130,2
81,ブラマンジェ,アテナ,81,66,147,3
81,ブラマンジェ,ジェラート,81,49,130,2
81,ブラマンジェ,フェットチーネ,81,67,148,4
81,ブラマンジェ,バゲット,81,37,118,6
81,ブラマンジェ,マフィン,81,15,96,0
81,ブラマンジェ,ミモザ,81,66,147,3
81,ブラマンジェ,ブラウニー,81,5,86,6
81,ブラマンジェ,シュガー,81,49,130,2
81,ブラマンジェ,オレガノ,81,65,146,2
81,ブラマンジェ,サフラン,81,64,145,1
81,ブラマンジェ,エストラゴン,81,66,147,3
81,ブラマンジェ,フリオニール,81,67,148,4
81,ブラマンジェ,ハバティー,81,54,135,7
81,ブラマンジェ,マリボー,81,66,147,3
81,ブラマンジェ,ラクレット,81,36,117,5
81,ブラマンジェ,エダム,81,48,129,1
81,ブラマンジェ,アクアビット,81,69,150,6
81,ブラマンジェ,ラ ターシュ,81,69,150,6
81,ブラマンジェ,バランタイン,81,70,151,7
81,ブラマンジェ,クイーン,81,70,151,7
81,ブラマンジェ,プリンス,81,100,181,5
81,ブラマンジェ,せいめいたい,81,500,581,5
81,ブラマンジェ,ヴィーナス,81,82,163,3
81,ブラマンジェ,ゼウス,81,85,166,6
82,シフォン,カシュー,62,39,101,5
82,シフォン,ガスパチョ,62,37,99,3
82,シフォン,チコリ,62,18,80,0
82,シフォン,アルファルファ,62,38,100,4
82,シフォン,デュオニソス,62,54,116,4
82,シフォン,セミヨン,62,36,98,2
82,シフォン,アテナ,62,66,128,0
82,シフォン,エピィ,62,57,119,7
82,シフォン,ヘスティア,62,25,87,7
82,シフォン,フェットチーネ,62,67,129,1
82,シフォン,カシス,62,73,135,7
82,シフォン,バゲット,62,37,99,3
82,シフォン,ブレッツェル,62,71,133,5
82,シフォン,ミモザ,62,66,128,0
82,シフォン,ショコラ,62,56,118,6
82,シフォン,ブラウニー,62,5,67,3
82,シフォン,コンポート,62,55,117,5
82,シフォン,エストラゴン,62,66,128,0
82,シフォン,リディア,62,72,134,6
82,シフォン,グレイ,62,73,135,7
82,シフォン,レオンハルト,62,71,133,5
82,シフォン,フリオニール,62,67,129,1
82,シフォン,ハバティー,62,54,116,4
82,シフォン,マリボー,62,66,128,0
82,シフォン,ラクレット,62,36,98,2
82,シフォン,マルガリータ,62,72,134,6
82,シフォン,アクアビット,62,69,131,3
82,シフォン,ラ ターシュ,62,69,131,3
82,シフォン,バランタイン,62,70,132,4
82,シフォン,カミュ,62,73,135,7
82,シフォン,クイーン,62,70,132,4
82,シフォン,プリンス,62,100,162,2
82,シフォン,せいめいたい,62,500,562,2
82,シフォン,ココット,62,24,86,6
82,シフォン,ヴィーナス,62,82,144,0
82,シフォン,ゼウス,62,85,147,3
83,シュゼット,しゅじんこう,90,90,180,4
83,シュゼット,クミン,90,27,117,5
83,シュゼット,カシュー,90,39,129,1
83,シュゼット,ビシソワーズ,90,27,117,5
83,シュゼット,キッシュ,90,26,116,4
83,シュゼット,シェーブル,90,27,117,5
83,シュゼット,アルファルファ,90,38,128,0
83,シュゼット,デュオニソス,90,54,144,0
83,シュゼット,キャンディー,90,26,116,4
83,シュゼット,エピィ,90,57,147,3
83,シュゼット,アポロン,90,74,164,4
83,シュゼット,ヘスティア,90,25,115,3
83,シュゼット,レモン,90,27,117,5
83,シュゼット,ブカティーニ,90,42,132,4
83,シュゼット,カシス,90,73,163,3
83,シュゼット,チキータ,90,74,164,4
83,シュゼット,ランプータン,90,27,117,5
83,シュゼット,マスカット,90,27,117,5
83,シュゼット,ブリオッシュ,90,60,150,6
83,シュゼット,ブレッツェル,90,71,161,1
83,シュゼット,ショコラ,90,56,146,2
83,シュゼット,キャロット,90,60,150,6
83,シュゼット,コンポート,90,55,145,1
83,シュゼット,グリッシーニ,90,74,164,4
83,シュゼット,リディア,90,72,162,2
83,シュゼット,カイン,90,74,164,4
83,シュゼット,グレイ,90,73,163,3
83,シュゼット,レオンハルト,90,71,161,1
83,シュゼット,ハバティー,90,54,144,0
83,シュゼット,ブリー,90,29,119,7
83,シュゼット,マルガリータ,90,72,162,2
83,シュゼット,マラスキーノ,90,74,164,4
83,シュゼット,バランタイン,90,70,160,0
83,シュゼット,カミュ,90,73,163,3
83,シュゼット,クイーン,90,70,160,0
83,シュゼット,にせヒーロー,90,90,180,4
83,シュゼット,ココット,90,24,114,2
84,ブラウニー,クミン,5,27,32,0
84,ブラウニー,ヘーゼル,5,33,38,6
84,ブラウニー,ガルバンゾー,5,30,35,3
84,ブラウニー,ビシソワーズ,5,27,32,0
84,ブラウニー,シェーブル,5,27,32,0
84,ブラウニー,チコリ,5,18,23,7
84,ブラウニー,リーキ,5,30,35,3
84,ブラウニー,アルテミス,5,49,54,6
84,ブラウニー,ソーピニヨン,5,48,53,5
84,ブラウニー,ピオーネ,5,46,51,3
84,ブラウニー,ヘパイストス,5,49,54,6
84,ブラウニー,エシャロット,5,46,51,3
84,ブラウニー,アテナ,5,66,71,7
84,ブラウニー,ジェラート,5,49,54,6
84,ブラウニー,レモン,5,27,32,0
84,ブラウニー,ランプータン,5,27,32,0
84,ブラウニー,マスカット,5,27,32,0
84,ブラウニー,ブリオッシュ,5,60,65,1
84,ブラウニー,マフィン,5,15,20,4
84,ブラウニー,ミモザ,5,66,71,7
84,ブラウニー,シフォン,5,62,67,3
84,ブラウニー,キャロット,5,60,65,1
84,ブラウニー,シュガー,5,49,54,6
84,ブラウニー,オレガノ,5,65,70,6
84,ブラウニー,サフラン,5,64,69,5
84,ブラウニー,エストラゴン,5,66,71,7
84,ブラウニー,マリボー,5,66,71,7
84,ブラウニー,エダム,5,48,53,5
84,ブラウニー,ブリー,5,29,34,2
84,ブラウニー,ヴィーナス,5,82,87,7
85,キャロット,しゅじんこう,60,90,150,6
85,キャロット,クミン,60,27,87,7
85,キャロット,カシュー,60,39,99,3
